Symbol,baseMean,log2FoldChange,lfcSE,pvalue,padj,DE
HELZ2,171.4139242,0.33689601,0.156650384,0.009816879,0.032947109,FALSE
SLFN11,83.36706722,0.337796579,0.201211151,0.008251162,0.028829622,FALSE
QPCTL,22.08374074,0.339049536,0.414170842,0.056248605,0.127179651,FALSE
CALM2,6860.025803,0.339222263,0.053672334,1.10E-12,6.35E-11,FALSE
UQCC2,479.2652644,0.339353663,0.135175762,1.08E-06,1.47E-05,FALSE
EIF4E2,571.7239208,0.3399098,0.087696099,0.000145968,0.001010943,FALSE
MOCOS,192.2703563,0.340245687,0.178334184,0.00015602,0.00107164,FALSE
EMC7,575.021703,0.341097329,0.093132839,0.000354794,0.002124439,FALSE
VANGL1,112.4032666,0.34186694,0.154155557,0.008438671,0.029308245,FALSE
NOL7,1258.710801,0.342565552,0.071272321,9.97E-07,1.37E-05,FALSE
TARS1,1294.786408,0.342673742,0.095089718,3.89E-06,4.55E-05,FALSE
RACGAP1,166.6697383,0.342950182,0.132243802,9.35E-05,0.000686555,FALSE
DAP,1029.181012,0.34296578,0.076665965,3.27E-06,3.93E-05,FALSE
DNAJB11,464.0050138,0.343056525,0.117578698,0.006613162,0.024241331,FALSE
FLAD1,102.1729647,0.343403302,0.175313769,0.003643261,0.014959501,FALSE
TMED9,3943.452819,0.343409481,0.072987091,1.09E-05,0.000109729,FALSE
CENPA,99.2677824,0.343602301,0.179265856,0.026506364,0.071467591,FALSE
KLF4,60.02422025,0.344425917,0.246683621,0.032568549,0.083608143,FALSE
CYB561,200.7162624,0.344493282,0.103248309,6.10E-05,0.000474992,FALSE
CENPX,218.5586804,0.344570795,0.132068297,4.66E-05,0.000379343,FALSE
MCM7,188.4156236,0.344905948,0.156451848,0.000485123,0.002764636,FALSE
CAVIN3,1759.45642,0.344933559,0.097332899,0.00025545,0.001600468,FALSE
RAB32,381.2911886,0.344987433,0.088030622,8.21E-07,1.14E-05,FALSE
COX7A2,4628.37182,0.347167114,0.122470774,0.000351566,0.002108838,FALSE
CD276,1388.780495,0.347802182,0.084959529,2.07E-11,9.38E-10,FALSE
LMNA,9471.163378,0.348147224,0.061847388,2.38E-14,1.87E-12,FALSE
CDCA8,267.9995486,0.348569418,0.123146738,8.32E-07,1.16E-05,FALSE
UBE2T,267.4831843,0.34935398,0.12800371,8.28E-05,0.000619438,FALSE
ELOC,1820.163013,0.350472211,0.100261108,0.000100206,0.000729193,FALSE
PRADC1,51.67171218,0.35086908,0.235970267,0.04933346,0.115317427,FALSE
JTB,1999.722631,0.351492345,0.066281287,7.54E-08,1.43E-06,FALSE
LYPLAL1,605.3086921,0.353085126,0.102016917,5.83E-14,4.45E-12,FALSE
HOPX,41.70799886,0.35323799,0.295392167,0.02789261,0.074218528,FALSE
LOC105372338,56.21046824,0.353288148,0.266491173,5.29E-05,0.000422194,FALSE
NCAPG2,186.7464669,0.353890515,0.154270735,0.00599039,0.022332116,FALSE
PPP1R12B,371.8184758,0.354163193,0.13496565,2.49E-16,2.64E-14,FALSE
CAV2,1142.330102,0.354410823,0.068962028,2.45E-08,5.33E-07,FALSE
SHMT2,469.8886272,0.354413799,0.123044131,0.006728579,0.02455393,FALSE
ZWINT,245.0184575,0.354548103,0.130726221,0.000204903,0.001334876,FALSE
RABIF,139.8161424,0.354830006,0.13829165,0.001816824,0.008464839,FALSE
FZD1,159.3554438,0.355089128,0.12149376,0.002282306,0.010251148,FALSE
STMP1,961.4388557,0.355935673,0.090017366,0.00016202,0.001101928,FALSE
NDUFA4,3365.416426,0.356081131,0.06818808,1.25E-10,4.88E-09,FALSE
ROMO1,1695.152574,0.356624251,0.083699681,2.48E-06,3.10E-05,FALSE
EIF3G,349.0901112,0.35664252,0.087411666,5.99E-06,6.59E-05,FALSE
GIPC1,695.8782498,0.356672603,0.080826353,4.69E-07,7.10E-06,FALSE
TMEM223,115.2049095,0.35688805,0.146989611,0.021117995,0.060063956,FALSE
PIGK,515.0883193,0.356985586,0.105691907,0.001480401,0.007152077,FALSE
MTSS2,814.2686861,0.357286359,0.102732972,1.44E-06,1.89E-05,FALSE
MICOS13,308.3560719,0.357957393,0.103057297,0.000305132,0.001870287,FALSE
TXNL4A,917.3183792,0.358343984,0.090327429,0.000275961,0.001711732,FALSE
PIN1,353.017437,0.359188923,0.109583075,0.00353607,0.014661333,FALSE
NCLN,257.8354795,0.359294922,0.122609568,0.001825518,0.008493894,FALSE
NAA40,34.21121108,0.35948095,0.265841635,0.00386745,0.015700365,FALSE
LMNB1,159.9298204,0.359640105,0.162148239,0.007348492,0.026296157,FALSE
RPN1,2166.253398,0.359835156,0.06589781,1.17E-08,2.83E-07,FALSE
TBC1D2,420.6153263,0.359865013,0.122614457,2.35E-11,1.06E-09,FALSE
LOC105369147,106.6983749,0.360237159,0.170725513,0.005790369,0.021729023,FALSE
HIC1,161.9510332,0.360246861,0.148367737,5.53E-05,0.000436992,FALSE
KRTCAP2,1744.417166,0.360428075,0.075095211,1.98E-07,3.34E-06,FALSE
CIB1,410.3667642,0.360473636,0.102194502,5.48E-05,0.000433765,FALSE
ZNF365,46.76861931,0.362491067,0.206996625,5.74E-06,6.36E-05,FALSE
CNPY2,740.6267296,0.362491678,0.093849418,0.000198768,0.001302184,FALSE
PSMA7,3404.240773,0.362997242,0.066970509,4.10E-08,8.38E-07,FALSE
AURKA,260.7189496,0.363710212,0.125284817,3.45E-08,7.19E-07,FALSE
CDKN2A,1394.061947,0.363977132,0.116398327,0.000125335,0.000886469,FALSE
DRAM1,1130.292352,0.364608697,0.129909197,4.80E-08,9.56E-07,FALSE
FUCA2,1082.514863,0.364855188,0.070932511,7.50E-07,1.06E-05,FALSE
TAGLN2,11438.79922,0.365040751,0.042539992,3.98E-20,7.90E-18,FALSE
TUSC1,341.6232492,0.365255806,0.132349032,0.001423443,0.00693436,FALSE
PCCA-DT,73.2482384,0.365423166,0.202860225,0.038862157,0.095936772,FALSE
ACYP1,120.9403296,0.365557918,0.179586448,0.015453005,0.046973307,FALSE
DCLK2,52.15304736,0.365790143,0.267258154,0.059902578,0.13337259,FALSE
AKR1A1,421.1849901,0.367127477,0.094480516,2.87E-05,0.000249073,FALSE
POLRMT,45.43162123,0.367887078,0.228649822,0.04147335,0.100887845,FALSE
EHD1,421.0266801,0.368099459,0.081831786,2.16E-05,0.000196089,FALSE
LOC105377590,80.67852615,0.368595661,0.24158471,6.47E-05,0.000497581,FALSE
MLF1,175.2926092,0.368859105,0.136048168,2.32E-06,2.92E-05,FALSE
HOXD9,32.1182389,0.36924289,0.261207827,0.061155986,0.13525941,FALSE
SKA3,95.41999658,0.369429187,0.184066822,0.003743321,0.015282908,FALSE
POLR2H,219.546105,0.369655933,0.114459855,4.07E-05,0.000338043,FALSE
IFI44,160.537244,0.370292477,0.169503107,0.002404771,0.010698194,FALSE
S100A10,8715.102419,0.371291821,0.074962857,6.98E-10,2.29E-08,FALSE
POMT2,78.76382336,0.371356514,0.188535414,0.00194528,0.008983921,FALSE
ALYREF,434.7299718,0.371877742,0.114177454,7.91E-05,0.000595728,FALSE
RFNG,265.9564478,0.372129134,0.122115032,2.06E-05,0.000188155,FALSE
LIG3,63.73029652,0.372316321,0.190522399,0.029210917,0.076892959,FALSE
PCCB,110.4803744,0.372834059,0.174681877,0.013981876,0.043262659,FALSE
SGCD,304.8181174,0.373208542,0.176287128,1.88E-07,3.21E-06,FALSE
REXO2,1417.166423,0.373645662,0.084321202,6.96E-06,7.53E-05,FALSE
ANAPC16,752.6305155,0.373768688,0.087836427,1.54E-07,2.70E-06,FALSE
EPHB2,40.86966863,0.374048414,0.296616288,0.013892423,0.043057281,FALSE
PRXL2C,314.187443,0.374295463,0.098677915,7.08E-06,7.63E-05,FALSE
HOTAIRM1,287.661974,0.374393424,0.141435989,0.000152305,0.001048602,FALSE
GTF3A,419.5823174,0.375509448,0.105438448,0.001161405,0.005856618,FALSE
WDR41,306.4068442,0.375548762,0.105874473,7.55E-07,1.06E-05,FALSE
ANKRD9,65.71266597,0.376366254,0.231181852,0.013382728,0.041881245,FALSE
SRM,856.2366478,0.376851945,0.085001836,2.03E-06,2.58E-05,FALSE
PTS,371.3443066,0.377470158,0.103169267,4.27E-05,0.000351412,FALSE
TFDP1,489.6210739,0.377880496,0.121910516,0.000421293,0.002456744,FALSE
FLNB,140.9197332,0.378447908,0.136116049,5.82E-06,6.44E-05,FALSE
MT2A,132019.6562,0.379283718,0.133878792,1.32E-06,1.75E-05,FALSE
MRPL17,471.045838,0.379876005,0.094572041,6.05E-06,6.65E-05,FALSE
GYG1,371.8639291,0.38000148,0.103598694,0.000639447,0.003496719,FALSE
ADAM12,154.343135,0.380985152,0.150737725,0.0032366,0.013644031,FALSE
BUD31,137.0797974,0.381657737,0.178829512,0.00058868,0.003266981,FALSE
MTMR2,295.2671534,0.38178314,0.11523137,2.90E-05,0.000250963,FALSE
SNRPB,1632.152484,0.382239319,0.070970085,9.69E-12,4.76E-10,FALSE
NT5DC2,303.4617552,0.384177156,0.170709678,0.015286459,0.046603717,FALSE
SGIP1,179.4647394,0.384897381,0.165988252,0.000752974,0.004013996,FALSE
CREB3,261.6347128,0.386230029,0.108720665,0.000304824,0.001869625,FALSE
RLIG1,85.34949417,0.38762589,0.184431614,0.000271495,0.001687394,FALSE
ERCC4,88.49009314,0.388376336,0.176905671,5.69E-05,0.000447321,FALSE
C2orf69,174.3070632,0.388876058,0.149307218,0.006298663,0.023262165,FALSE
BOLA3,591.9923125,0.389203249,0.150911793,0.004122377,0.016495439,FALSE
PCLAF,1390.363824,0.389434687,0.095481805,5.92E-05,0.000461998,FALSE
TMEM126A,255.1147959,0.390165449,0.127472505,0.000574319,0.00320061,FALSE
SNRPG,2285.614854,0.391121022,0.10776096,2.88E-07,4.64E-06,FALSE
LOC105377374,39.28522213,0.391334356,0.261039179,0.014748955,0.04525041,FALSE
PSMC3,745.2242927,0.39183245,0.079020615,3.04E-06,3.67E-05,FALSE
AK5,610.1950138,0.392382053,0.090837839,4.54E-06,5.19E-05,FALSE
PFDN2,1833.861421,0.392909025,0.111523355,5.10E-06,5.72E-05,FALSE
VPS13B-DT,178.2871129,0.393216361,0.176427207,3.92E-06,4.58E-05,FALSE
CNNM3,40.86251706,0.393933536,0.246796703,0.001118783,0.005673543,FALSE
SEL1L3,393.2604581,0.395267865,0.122855562,2.30E-08,5.08E-07,FALSE
H2AZ2,2025.721442,0.395381698,0.090932901,3.96E-05,0.000329857,FALSE
COX7B,1251.777159,0.395410663,0.080021042,5.14E-07,7.64E-06,FALSE
HMGN2,130.1117595,0.395633472,0.153401586,0.000786999,0.004178662,FALSE
SLC25A39,409.9436829,0.396122597,0.102200516,4.98E-05,0.000401182,FALSE
CIART,33.40700776,0.396147039,0.38474633,0.011253291,0.036706975,FALSE
CDC20,264.8054883,0.397003477,0.159957599,0.012486196,0.039741973,FALSE
PAFAH1B3,118.1425794,0.39702668,0.168771254,0.014753104,0.04525041,FALSE
PMVK,274.6575944,0.39737142,0.134760782,0.004740952,0.018536205,FALSE
PHLDA1,633.6018497,0.397447685,0.110845031,0.000388357,0.00230177,FALSE
SMIM10L1-3,55.65907031,0.397884593,0.22756455,0.02937612,0.077240648,FALSE
DPCD,112.7716845,0.40109253,0.179651963,0.025251393,0.068920493,FALSE
KIF2C,143.6814258,0.402763969,0.137984963,5.81E-05,0.000455718,FALSE
NRXN1,120.5862664,0.403563864,0.139354928,0.00659189,0.024191874,FALSE
LSM3,631.1324755,0.403738053,0.10851797,0.000225976,0.001444912,FALSE
CKAP2,133.5638245,0.403916867,0.159952682,0.000556804,0.003112295,FALSE
CNIH4,1747.995142,0.40448822,0.083348221,6.16E-10,2.06E-08,FALSE
TSEN15,1121.672226,0.404710595,0.079432691,1.32E-07,2.34E-06,FALSE
PSMB6,599.6723817,0.4055819,0.078073662,5.11E-07,7.62E-06,FALSE
RUVBL2,298.2702501,0.406519897,0.109873218,0.000150631,0.001037839,FALSE
MRPL14,418.1513995,0.407959981,0.111398914,7.98E-05,0.000600064,FALSE
CDK1,316.2854359,0.408580597,0.119437178,3.85E-06,4.52E-05,FALSE
HMGB3,364.3612752,0.408926372,0.087545652,8.85E-07,1.23E-05,FALSE
COX20,1592.861363,0.409291937,0.086490581,1.34E-07,2.37E-06,FALSE
PARP12,161.4444174,0.412107508,0.170786736,2.25E-05,0.000202116,FALSE
CD44,3111.26632,0.412519382,0.067574395,1.67E-23,5.03E-21,FALSE
SLC7A5,1307.522412,0.413089329,0.145335258,0.001559954,0.007466807,FALSE
LY96,709.4818455,0.413674367,0.114742629,3.78E-09,1.04E-07,FALSE
PRDX5,1838.565656,0.414435101,0.060892914,1.46E-13,1.05E-11,FALSE
RANGAP1,434.8022714,0.414686178,0.09634681,7.84E-15,6.53E-13,FALSE
XBP1,618.659953,0.415232744,0.105512281,3.29E-05,0.000280793,FALSE
MET,431.3732692,0.415567669,0.110249185,1.15E-09,3.67E-08,FALSE
FAM89B,285.8765586,0.415937546,0.127620878,0.001290613,0.006377187,FALSE
KPNA2,435.2964881,0.416676523,0.126517515,2.87E-07,4.64E-06,FALSE
EIF4EBP1,171.3768488,0.416878789,0.173277865,0.015945785,0.048157405,FALSE
EDF1,2144.966488,0.417539608,0.091182304,3.36E-07,5.36E-06,FALSE
B3GAT3,175.5772086,0.417625728,0.137308694,4.33E-05,0.000354952,FALSE
TOR4A,228.2265768,0.418205008,0.120090601,2.38E-05,0.00021183,FALSE
ADGRE5,422.1163887,0.41910517,0.109154345,7.75E-08,1.47E-06,FALSE
TRIM47,356.1864133,0.419671308,0.103291395,2.61E-06,3.24E-05,FALSE
DPP9,640.9571948,0.419674036,0.103696874,4.53E-11,1.90E-09,FALSE
HMGB2,2592.914645,0.420237155,0.068068816,1.18E-19,2.11E-17,FALSE
ADAMTS12,284.1976538,0.420421883,0.123378763,1.86E-06,2.40E-05,FALSE
KIF20A,159.0498803,0.420475875,0.158816217,0.008537712,0.029528653,FALSE
MEST,111.1851182,0.421591334,0.205678329,0.000830423,0.004379317,FALSE
SLC25A5,1307.11324,0.422360018,0.078750852,2.58E-07,4.22E-06,FALSE
CLIC4,5925.397469,0.424306022,0.051368177,3.90E-30,2.43E-27,FALSE
NPTN,1343.065241,0.424798153,0.062295274,3.25E-12,1.77E-10,FALSE
AARS1,499.1582516,0.425364238,0.152218398,0.000113163,0.000814578,FALSE
ATP5MK,2738.041927,0.426049577,0.087276842,6.54E-08,1.26E-06,FALSE
PPP1R14B,2118.766782,0.426209964,0.110741799,2.29E-05,0.000204604,FALSE
RHBDD2,149.6297115,0.426780361,0.143219484,0.001293643,0.006385395,FALSE
CENPH,164.9518723,0.426956195,0.156103941,0.000389774,0.0023087,FALSE
MTHFD2L,154.0314224,0.427422192,0.136998132,6.96E-07,9.97E-06,FALSE
PSMG3,529.0985052,0.427483384,0.091183636,1.88E-07,3.21E-06,FALSE
ENSA,1534.699834,0.427538912,0.082732639,5.09E-07,7.61E-06,FALSE
TFPI2,194.4305022,0.427629051,0.163947931,0.002260654,0.010168581,FALSE
RGMB,216.4868246,0.427919325,0.138754233,2.06E-05,0.000188155,FALSE
CTHRC1,1810.951964,0.428731097,0.085831468,1.43E-16,1.58E-14,FALSE
RPS14,5639.695502,0.428860427,0.078895448,2.82E-12,1.55E-10,FALSE
DDX39A,169.9633155,0.430777198,0.156741897,1.72E-05,0.000162309,FALSE
GALNT18,35.69896979,0.431594979,0.298377663,0.024918645,0.068179003,FALSE
RAB27B,562.1656397,0.432055953,0.100787962,7.10E-12,3.60E-10,FALSE
ANO1,317.8252566,0.432427056,0.135672531,3.44E-05,0.000291789,FALSE
ABRACL,600.6997176,0.433246633,0.085991256,1.39E-08,3.29E-07,FALSE
MCUR1,441.8828599,0.434309048,0.100854359,9.91E-06,0.000100939,FALSE
SLC7A1,499.7345046,0.435119159,0.107955968,1.74E-07,3.01E-06,FALSE
PTPA,335.1876407,0.435189142,0.109743966,0.000158933,0.001084627,FALSE
POSTN,5150.898979,0.435247918,0.21364756,0.000247149,0.001553675,FALSE
YIF1A,415.6567955,0.436430303,0.108040062,0.000121263,0.000862245,FALSE
S100A2,123.6198922,0.436947562,0.20185682,0.019714069,0.057044834,FALSE
CCNB2,246.7664666,0.437011772,0.142128959,0.001905445,0.008813036,FALSE
ANXA7,751.8214185,0.438121828,0.095479963,5.60E-08,1.10E-06,FALSE
VCAM1,79.32963074,0.438136105,0.369540599,9.21E-05,0.000678895,FALSE
FRMD5,71.33660522,0.438334749,0.232494337,0.009379612,0.031807489,FALSE
MRPL58,431.1759876,0.438363374,0.103600817,4.65E-06,5.29E-05,FALSE
NPM3,974.4602774,0.438449365,0.14597424,0.00136206,0.006673667,FALSE
AKR1B1,1146.570038,0.438727293,0.094278907,9.95E-15,8.07E-13,FALSE
B9D1,45.33095209,0.438942414,0.244610673,0.031512999,0.081481366,FALSE
KRT7,240.9842543,0.439212585,0.147723708,1.70E-08,3.93E-07,FALSE
MND1,91.93216909,0.440233041,0.205883399,0.007296282,0.026149449,FALSE
SNUPN,145.6673857,0.441815239,0.157500816,0.001602455,0.007615539,FALSE
SHCBP1,136.1618172,0.44271254,0.173293163,1.20E-05,0.000118352,FALSE
CYCS,473.2444353,0.443224463,0.123536587,5.44E-05,0.000431648,FALSE
RAB3B,592.0640412,0.443518759,0.096586546,1.10E-12,6.35E-11,FALSE
DKK3,336.0295626,0.443690627,0.11078632,1.33E-07,2.37E-06,FALSE
SLC35B1,302.1740527,0.44587886,0.116411924,4.19E-08,8.54E-07,FALSE
DEF8,246.6993947,0.446002115,0.101229431,6.60E-06,7.16E-05,FALSE
STX10,240.0693628,0.446879919,0.121707494,8.66E-06,9.11E-05,FALSE
KIRREL1,154.2722189,0.447097528,0.178565139,0.00089056,0.00463877,FALSE
DAZAP1,1197.353531,0.450180126,0.081656394,4.84E-09,1.29E-07,FALSE
GRK5,204.0113449,0.450534404,0.155099183,0.000154643,0.001063127,FALSE
MRPS15,876.0970103,0.450595066,0.067106768,6.34E-13,3.92E-11,FALSE
SEC61G,9230.053293,0.451334631,0.100941227,6.42E-07,9.28E-06,FALSE
NDC80,173.9495814,0.451925014,0.15675265,0.000185414,0.001233754,FALSE
CSPG4,575.1084793,0.452582014,0.131225359,0.000221996,0.001422391,FALSE
MED31,127.9205496,0.454068164,0.188109084,0.004281944,0.017012886,FALSE
RBX1,1584.566508,0.455065894,0.093175561,3.37E-06,4.03E-05,FALSE
LOC105369370,228.7879924,0.456843294,0.140852781,0.000616055,0.003390668,FALSE
FGF5,361.4388282,0.459847332,0.123221161,1.05E-05,0.000106283,FALSE
OLFML2B,768.6061472,0.461871192,0.136673863,2.72E-06,3.35E-05,FALSE
G6PC3,456.1526697,0.462368219,0.106022544,1.05E-05,0.000106283,FALSE
PPP4C,295.1465385,0.46240955,0.122950889,0.000146296,0.001011712,FALSE
SYNGR2,211.1877058,0.462511562,0.135976824,8.01E-06,8.47E-05,FALSE
DEPDC1,156.7670888,0.46324523,0.159125345,0.000254248,0.001594309,FALSE
POLE2,72.55883889,0.46371719,0.22422164,5.10E-05,0.000408672,FALSE
GALE,86.08859387,0.465230055,0.213827726,0.01321802,0.041449046,FALSE
CKAP4,3800.520922,0.466255735,0.065679274,1.29E-13,9.52E-12,FALSE
SRA1,196.8519961,0.466834873,0.121032776,1.23E-06,1.64E-05,FALSE
CDK2AP2,283.7563915,0.467147384,0.128767699,0.000122169,0.000868027,FALSE
NIPSNAP3A,447.1772828,0.473316623,0.097253822,1.38E-06,1.83E-05,FALSE
CDKN2AIPNL,185.4935939,0.477034305,0.126363261,0.000223277,0.001428639,FALSE
CDK2AP1,1641.82714,0.477742706,0.074103254,7.15E-15,6.06E-13,FALSE
SMOX,210.125185,0.478753436,0.206245657,0.004017874,0.016142439,FALSE
TNFRSF12A,3520.098674,0.47939911,0.083703468,1.60E-13,1.11E-11,FALSE
SIPA1L3,346.6778746,0.479447473,0.110408529,2.85E-06,3.47E-05,FALSE
MRPL52,803.8795,0.482754384,0.106983157,9.59E-06,9.86E-05,FALSE
MRPL57,572.8745459,0.485056291,0.116477084,6.51E-05,0.000499892,FALSE
COMMD7,531.3685446,0.485137552,0.104063513,3.87E-09,1.05E-07,FALSE
CYSTM1,568.2808374,0.486071519,0.121071022,1.04E-06,1.42E-05,FALSE
SRPRB,553.7394529,0.486694556,0.081086139,1.83E-09,5.44E-08,FALSE
CNTN3,147.7780365,0.487819298,0.146020782,2.04E-06,2.60E-05,FALSE
RRM2,313.536388,0.487830289,0.118443321,1.17E-07,2.12E-06,FALSE
GPX7,275.6726685,0.489432602,0.11431369,1.61E-05,0.000153143,FALSE
SLIT2,295.3204868,0.490793597,0.129413338,5.44E-09,1.43E-07,FALSE
ATF4,3149.832472,0.493881232,0.163043672,1.77E-05,0.000166142,FALSE
ELAVL2,12.97870285,0.497260501,0.452378896,0.001628914,0.00772554,FALSE
KLHL18,82.64580145,0.497284776,0.200700743,0.000721314,0.003874001,FALSE
ADAM19,127.0324815,0.500238638,0.176323146,1.82E-07,3.12E-06,FALSE
ENPP1,366.7600437,0.50112223,0.111540211,1.18E-05,0.000117177,FALSE
LSM4,866.3542312,0.501323196,0.089497391,9.62E-09,2.36E-07,FALSE
COPZ2,1310.77711,0.501477506,0.088726305,9.92E-13,5.90E-11,FALSE
ABHD2,799.0301768,0.501750545,0.110615288,8.77E-09,2.19E-07,FALSE
EZR,286.8399257,0.501813671,0.125214564,2.36E-05,0.000210597,FALSE
SRSF9,65.31566428,0.502437011,0.219864306,0.000209652,0.001355398,FALSE
CYC1,601.7434399,0.503012297,0.08734467,1.21E-08,2.91E-07,FALSE
RCN3,1200.547966,0.503299799,0.083300155,2.74E-11,1.22E-09,FALSE
MRPL54,387.4554774,0.504353764,0.108293236,4.84E-06,5.45E-05,FALSE
CD58,107.2577955,0.504660336,0.170093008,4.25E-07,6.48E-06,FALSE
ETV1,365.1830618,0.505266218,0.140389202,1.21E-06,1.63E-05,FALSE
CCBE1,716.2873445,0.508131776,0.086436947,1.69E-13,1.15E-11,FALSE
ETFB,1329.729814,0.508738854,0.097758871,6.33E-12,3.26E-10,FALSE
BAALC,175.5170653,0.509237892,0.161740826,2.88E-05,0.000249881,FALSE
NDUFS8,457.01295,0.511737292,0.104737504,5.77E-08,1.13E-06,FALSE
ACAP3,58.32572514,0.512953152,0.236786742,0.001429821,0.006961796,FALSE
DLGAP5,88.09883587,0.51297495,0.208776489,8.53E-05,0.000635859,FALSE
APOL1,303.8311391,0.513008674,0.120659296,2.74E-07,4.47E-06,FALSE
NRG1,40.23497098,0.513819485,0.340253562,0.00796262,0.028042008,FALSE
PRDX4,1039.48018,0.514301045,0.082493981,4.48E-12,2.39E-10,FALSE
KIF23,131.1362135,0.514444418,0.15904466,2.01E-09,5.96E-08,FALSE
PLGRKT,89.13436996,0.516111046,0.190640993,0.001515823,0.007296755,FALSE
TRIP13,126.5640621,0.517834945,0.199763307,4.67E-05,0.000379504,FALSE
TROAP,66.82030045,0.519709578,0.241005929,0.009533744,0.032236424,FALSE
GGH,324.1235487,0.525229752,0.132622332,3.47E-05,0.000293951,FALSE
ABHD12,378.5934349,0.525369165,0.130942939,2.75E-06,3.37E-05,FALSE
SLC3A2,761.7840306,0.52546836,0.14254372,8.59E-06,9.05E-05,FALSE
NUPR1,4684.955614,0.525874632,0.1663115,1.85E-08,4.22E-07,FALSE
UBE2C,657.8096154,0.526140181,0.121910405,8.41E-08,1.58E-06,FALSE
TMEM70,577.4690545,0.526669865,0.105047772,1.57E-09,4.81E-08,FALSE
CNN3,1358.352346,0.52672727,0.080486242,1.35E-18,2.00E-16,FALSE
DOK5,173.8522381,0.527897775,0.142012845,2.95E-06,3.57E-05,FALSE
UGP2,908.3067644,0.529734965,0.079520088,3.37E-20,6.83E-18,FALSE
GPT2,147.4022391,0.532049406,0.204323017,0.003386326,0.014147353,FALSE
P3H2,498.8899011,0.534666965,0.113765358,1.22E-10,4.75E-09,FALSE
HSPB8,279.355853,0.535190418,0.121391452,1.48E-08,3.47E-07,FALSE
EIF2B2,108.9188482,0.535480122,0.209595364,0.000375611,0.002237595,FALSE
YARS1,475.3926413,0.535536221,0.123331562,5.04E-07,7.55E-06,FALSE
FAM180A,623.8088048,0.535876585,0.128693879,1.51E-10,5.75E-09,FALSE
BLTP3A,28.0604704,0.538192361,0.385789922,0.020063421,0.057801525,FALSE
CCDC167,190.413273,0.541274516,0.153014637,2.25E-05,0.000202116,FALSE
PTTG1,646.5836182,0.547925012,0.110201796,6.64E-08,1.27E-06,FALSE
DTYMK,293.1119957,0.548102877,0.125986251,3.31E-07,5.29E-06,FALSE
PPP1R35,467.9518871,0.54907681,0.156603993,1.87E-05,0.000173272,FALSE
IFRD1,228.0970258,0.54944525,0.18180402,2.91E-06,3.53E-05,FALSE
